,date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy,time,weekday
102,2015/2/2 16:00,23.0,27.956,429.0,1064.6,0.004860518,1,16,1
103,2015/2/2 16:01,22.98166667,27.90833333,429.0,1061.666667,0.004846741,1,16,1
104,2015/2/2 16:01,23.0,27.92666667,429.0,1058.333333,0.004855378,1,16,1
105,2015/2/2 16:02,23.0,28.018,429.0,1061.6,0.0048713820000000005,1,16,1
106,2015/2/2 16:04,22.98166667,28.06666667,429.0,1070.333333,0.004874454,1,16,1
107,2015/2/2 16:05,22.945,28.1,429.0,1074.0,0.004869381,1,16,1
108,2015/2/2 16:06,23.0,28.1,429.0,1086.25,0.004885751,1,16,1
109,2015/2/2 16:07,22.956,28.2,429.0,1089.6,0.004890128,1,16,1
110,2015/2/2 16:08,22.9725,28.1,429.0,1085.0,0.00487756,1,16,1
111,2015/2/2 16:08,22.945,28.13333333,429.0,1085.0,0.004875203,1,16,1
112,2015/2/2 16:09,23.0,28.2,429.0,1088.0,0.004903275,1,16,1
113,2015/2/2 16:11,22.945,28.2,429.0,1091.75,0.004886845999999999,1,16,1
114,2015/2/2 16:12,23.0,28.13333333,429.0,1091.333333,0.004891592,1,16,1
115,2015/2/2 16:13,22.912,28.1,429.0,1088.2,0.004859583,1,16,1
116,2015/2/2 16:14,22.89,28.1,429.0,1087.5,0.00485306,1,16,1
117,2015/2/2 16:14,22.89,27.956,432.0,1079.2,0.004827998,1,16,1
118,2015/2/2 16:15,22.865,27.84,432.75,1077.25,0.004800476,1,16,1
119,2015/2/2 16:17,22.87333333,27.68333333,439.0,1064.166667,0.0047756840000000005,1,16,1
120,2015/2/2 16:18,22.87333333,27.6,429.0,1056.4,0.0047611979999999995,1,16,1
121,2015/2/2 16:19,22.89,27.6,432.75,1043.6,0.004766045,1,16,1
122,2015/2/2 16:20,22.815,27.445,432.75,1039.5,0.004717422,1,16,1
123,2015/2/2 16:21,22.84,27.37333333,436.5,1028.666667,0.0047122,1,16,1
124,2015/2/2 16:21,22.79,27.365,438.0,1020.4,0.00469639,1,16,1
125,2015/2/2 16:23,22.79,27.2,444.0,1018.0,0.004667861,1,16,1
126,2015/2/2 16:24,22.79,27.17142857,435.42857139999995,1015.142857,0.0046629209999999996,1,16,1
127,2015/2/2 16:25,22.79,27.06666667,434.0,1006.333333,0.004644808,1,16,1
128,2015/2/2 16:25,22.79,27.02,432.0,1002.6,0.00463674,1,16,1
129,2015/2/2 16:27,22.772,26.934,438.0,993.2,0.004616793,1,16,1
130,2015/2/2 16:27,22.76,26.82333333,439.0,983.3333332999997,0.004594315,1,16,1
131,2015/2/2 16:28,22.7,26.754,432.0,976.2,0.004565583,1,16,1
132,2015/2/2 16:30,22.7225,26.7,432.75,980.75,0.004562569,1,16,1
133,2015/2/2 16:31,22.7,26.68333333,434.0,971.3333332999997,0.004553435,1,16,1
134,2015/2/2 16:32,22.7,26.53333333,444.0,966.6666667000003,0.004527652,1,16,1
135,2015/2/2 16:33,22.7,26.46333333,444.0,963.0,0.00451562,1,16,1
136,2015/2/2 16:34,22.7,26.445,441.5,952.3333332999997,0.004512469,1,16,1
137,2015/2/2 16:34,22.7,26.34,444.0,948.0,0.004494423,1,16,1
138,2015/2/2 16:36,22.7,26.26,444.0,945.0,0.0044806740000000005,1,16,1
139,2015/2/2 16:37,22.7,26.2,441.0,941.6,0.004470363,1,16,1
140,2015/2/2 16:38,22.7,26.16,438.0,929.8,0.004463489,1,16,1
141,2015/2/2 16:38,22.7,26.02,441.0,923.8,0.004439431,1,16,1
142,2015/2/2 16:40,22.7,26.1,440.25,919.0,0.0044531779999999995,1,16,1
143,2015/2/2 16:40,22.7,26.0,439.0,918.25,0.004435995,1,16,1
144,2015/2/2 16:41,22.7,25.934,438.0,919.4,0.004424654,1,16,1
145,2015/2/2 16:43,22.7,25.92666667,439.0,927.3333332999997,0.004423394000000001,1,16,1
146,2015/2/2 16:44,22.7,25.815,432.75,920.25,0.004404207,1,16,1
147,2015/2/2 16:45,22.68,25.772,432.0,902.4,0.004391449,1,16,1
148,2015/2/2 16:46,22.64,25.695999999999998,429.0,904.4,0.004367718,1,16,1
149,2015/2/2 16:46,22.6,25.575,429.0,897.0,0.00433639,1,16,1
150,2015/2/2 16:47,22.66666667,25.6,429.0,892.0,0.0043583829999999995,1,16,1
151,2015/2/2 16:49,22.6,25.525,433.5,882.5,0.0043278529999999996,1,16,1
152,2015/2/2 16:50,22.62,25.476,436.2,887.2,0.004324772,1,16,1
153,2015/2/2 16:51,22.625,25.55,442.5,889.25,0.004338748,1,16,1
154,2015/2/2 16:52,22.6,25.39,443.4,889.2,0.004304805,1,16,1
155,2015/2/2 16:53,22.65,25.42,438.0,880.75,0.00432312,1,16,1
156,2015/2/2 16:53,22.6,25.2675,442.5,868.75,0.0042838929999999996,1,16,1
157,2015/2/2 16:54,22.6,25.218000000000004,439.8,861.0,0.004275443,1,16,1
158,2015/2/2 16:56,22.6,25.2,439.8,860.6,0.00427237,1,16,1
159,2015/2/2 16:57,22.6,25.2,435.5,864.0,0.00427237,1,16,1
160,2015/2/2 16:58,22.6,25.15,430.75,859.0,0.004263835,1,16,1
161,2015/2/2 16:59,22.6,25.14,440.6,854.4,0.004262128,1,16,1
162,2015/2/2 16:59,22.6,25.15,428.2,847.4,0.004263835,1,16,1
163,2015/2/2 17:00,22.6,25.04,432.2,837.2,0.004245059,1,17,1
164,2015/2/2 17:02,22.6,25.05,431.75,834.75,0.004246766,1,17,1
165,2015/2/2 17:03,22.6,25.06,429.2,832.4,0.0042484720000000005,1,17,1
166,2015/2/2 17:04,22.6,25.0,433.0,832.0,0.004238230999999999,1,17,1
167,2015/2/2 17:05,22.6,25.0,433.0,836.25,0.004238230999999999,1,17,1
168,2015/2/2 17:06,22.6,25.0,428.2,832.6,0.004238230999999999,1,17,1
169,2015/2/2 17:06,22.6,25.025,428.25,821.5,0.004242498,1,17,1
170,2015/2/2 17:08,22.6,25.1,425.4,832.4,0.0042553,1,17,1
171,2015/2/2 17:09,22.6,25.08,429.2,832.4,0.004251886,1,17,1
172,2015/2/2 17:10,22.56,25.02,433.0,830.75,0.004231284,1,17,1
173,2015/2/2 17:10,22.58,25.08,433.0,821.5,0.00424669,1,17,1
174,2015/2/2 17:12,22.575,25.075,433.0,818.25,0.00424454,1,17,1
175,2015/2/2 17:12,22.56,24.912,433.0,819.8,0.004212896,1,17,1
176,2015/2/2 17:13,22.55,25.2,433.0,822.5,0.004259328,1,17,1
177,2015/2/2 17:15,22.6,24.9175,433.0,818.0,0.00422415,1,17,1
178,2015/2/2 17:16,22.58,25.06,433.0,812.8,0.004243281,1,17,1
179,2015/2/2 17:17,22.56666667,24.90833333,433.0,816.5,0.0042139890000000004,1,17,1
180,2015/2/2 17:18,22.525,24.945,433.0,822.25,0.004209495,1,17,1
181,2015/2/2 17:19,22.54,24.89,433.0,825.0,0.004204006,1,17,1
182,2015/2/2 17:19,22.5,24.865,433.0,816.5,0.004189492,1,17,1
183,2015/2/2 17:21,22.5,24.9175,433.0,811.5,0.004198397,1,17,1
184,2015/2/2 17:22,22.5,24.91166667,433.0,811.0,0.004197408,1,17,1
185,2015/2/2 17:23,22.56,24.81,433.0,812.2,0.00419553,1,17,1
186,2015/2/2 17:23,22.525,24.89,426.0,814.25,0.004200151,1,17,1
187,2015/2/2 17:25,22.52,24.976,430.2,824.0,0.004213473,1,17,1
188,2015/2/2 17:25,22.575,25.075,433.0,834.5,0.00424454,1,17,1
189,2015/2/2 17:26,22.6,25.0,433.0,837.0,0.004238230999999999,1,17,1
190,2015/2/2 17:28,22.6,25.02142857,433.0,841.1666667000003,0.004241889,1,17,1
191,2015/2/2 17:29,22.6,25.04285714,433.0,845.3333332999997,0.004245545999999999,1,17,1
192,2015/2/2 17:30,22.6,25.1,433.0,854.75,0.0042553,1,17,1
193,2015/2/2 17:31,22.6,25.1,428.33333330000005,850.3333332999997,0.0042553,1,17,1
194,2015/2/2 17:31,22.6,25.08,424.6,845.4,0.004251886,1,17,1
195,2015/2/2 17:32,22.6,25.16666667,433.0,854.3333332999997,0.00426668,1,17,1
196,2015/2/2 17:34,22.6,25.06666667,428.33333330000005,849.3333332999997,0.00424961,0,17,1
197,2015/2/2 17:35,22.6,25.2,422.5,853.0,0.00427237,0,17,1
198,2015/2/2 17:36,22.6,25.2,423.66666669999995,853.0,0.00427237,0,17,1
199,2015/2/2 17:37,22.54,25.16,424.6,852.0,0.004249920999999999,0,17,1
200,2015/2/2 17:38,22.54,25.16,427.4,853.6,0.004249920999999999,0,17,1
201,2015/2/2 17:38,22.54,25.14,421.8,845.6,0.00424652,0,17,1
202,2015/2/2 17:39,22.525,25.1,426.0,834.25,0.004235829,0,17,1
203,2015/2/2 17:41,22.5,25.04,421.8,826.4,0.004219178,0,17,1
204,2015/2/2 17:42,22.5,25.0,419.0,819.6,0.004212392,0,17,1
205,2015/2/2 17:43,22.5,25.0,419.0,829.6,0.004212392,0,17,1
206,2015/2/2 17:44,22.5,25.0,419.0,824.0,0.004212392,0,17,1
207,2015/2/2 17:44,22.5,24.912,419.0,814.2,0.004197464000000001,0,17,1
208,2015/2/2 17:45,22.5,24.89,419.0,813.5,0.004193733,0,17,1
209,2015/2/2 17:47,22.5,24.89,419.0,813.8,0.004193733,0,17,1
210,2015/2/2 17:48,22.5,24.89,419.0,811.0,0.004193733,0,17,1
211,2015/2/2 17:49,22.478,24.87,419.0,804.6,0.004184704,0,17,1
212,2015/2/2 17:50,22.456,24.83,419.0,807.8,0.004172308,0,17,1
213,2015/2/2 17:51,22.5,24.85666667,419.0,802.3333332999997,0.004188079,0,17,1
214,2015/2/2 17:51,22.4175,24.7475,419.0,796.75,0.004148565999999999,0,17,1
215,2015/2/2 17:53,22.456,24.81,419.0,794.4,0.004168925,0,17,1
216,2015/2/2 17:54,22.39,24.7,419.0,790.6,0.004133586,0,17,1
217,2015/2/2 17:55,22.4175,24.7225,419.0,789.75,0.004144348,0,17,1
218,2015/2/2 17:55,22.39,24.7,419.0,782.2,0.004133586,0,17,1
219,2015/2/2 17:57,22.39,24.7225,419.0,772.25,0.004137377,1,17,1
220,2015/2/2 17:57,22.39,24.71708333,419.0,772.925,0.004136464,1,17,1
221,2015/2/2 17:58,22.39,24.71166667,419.0,773.6,0.004135552,1,17,1
222,2015/2/2 18:00,22.39,24.625,419.0,773.75,0.004120952,1,18,1
223,2015/2/2 18:01,22.39,24.754,416.2,771.8,0.004142684000000001,1,18,1
224,2015/2/2 18:02,22.39,24.912,418.6,782.8,0.004169303,1,18,1
225,2015/2/2 18:03,22.39,25.245,415.0,796.5,0.004225413,1,18,1
226,2015/2/2 18:04,22.39,25.0925,310.25,809.0,0.004199716,1,18,1
227,2015/2/2 18:04,22.39,25.0,0.0,805.5,0.00418413,0,18,1
228,2015/2/2 18:06,22.35,24.978,0.0,791.4,0.004170196,0,18,1
229,2015/2/2 18:07,22.32333333,25.0,0.0,779.3333332999997,0.004167082,0,18,1
230,2015/2/2 18:08,22.365,24.9725,0.0,780.75,0.004173103,0,18,1
231,2015/2/2 18:08,22.315,24.89,0.0,781.75,0.004146508,0,18,1
232,2015/2/2 18:10,22.29,24.9175,0.0,781.0,0.004144767,0,18,1
233,2015/2/2 18:10,22.29,24.912,0.0,778.4,0.004143846,0,18,1
234,2015/2/2 18:11,22.26,24.85666667,0.0,769.3333332999997,0.004126988,0,18,1
235,2015/2/2 18:13,22.254,24.85,0.0,766.5,0.004124357,0,18,1
236,2015/2/2 18:14,22.23,24.79333333,0.0,763.25,0.004108840999999999,0,18,1
237,2015/2/2 18:15,22.26,24.82333333,0.0,762.3333332999997,0.0041214170000000005,0,18,1
238,2015/2/2 18:16,22.2,24.79,0.0,761.5,0.004100737,0,18,1
239,2015/2/2 18:16,22.2,24.79,0.0,761.0,0.004100737,0,18,1
240,2015/2/2 18:17,22.2,24.736,0.0,757.0,0.004091745999999999,0,18,1
241,2015/2/2 18:19,22.2,24.79,0.0,752.3333332999997,0.004100737,0,18,1
242,2015/2/2 18:20,22.13333333,24.7,0.0,748.6666667000003,0.004069084000000001,0,18,1
243,2015/2/2 18:21,22.1,24.7,0.0,746.25,0.004060772,0,18,1
244,2015/2/2 18:22,22.15,24.7225,0.0,745.25,0.00407698,0,18,1
245,2015/2/2 18:23,22.1,24.7,0.0,740.6666667000003,0.004060772,0,18,1
246,2015/2/2 18:23,22.1,24.7,0.0,738.0,0.004060772,0,18,1
247,2015/2/2 18:24,22.13333333,24.7,0.0,732.6666667000003,0.004069084000000001,0,18,1
248,2015/2/2 18:26,22.1,24.7,0.0,727.0,0.004060772,0,18,1
249,2015/2/2 18:27,22.1,24.675,0.0,716.0,0.004056635,0,18,1
250,2015/2/2 18:28,22.06666667,24.66666667,0.0,723.25,0.004046971,0,18,1
251,2015/2/2 18:29,22.06666667,24.66666667,0.0,718.3333332999997,0.004046971,0,18,1
252,2015/2/2 18:29,22.0,24.58,0.0,716.6,0.0040161929999999995,0,18,1
253,2015/2/2 18:30,21.978,24.6,0.0,714.0,0.004014055999999999,0,18,1
254,2015/2/2 18:32,21.978,24.56,0.0,714.2,0.0040074870000000005,0,18,1
255,2015/2/2 18:33,21.945,24.6,0.0,715.0,0.00400593,0,18,1
256,2015/2/2 18:34,21.92666667,24.5,0.0,706.6666667000003,0.003985052,0,18,1
257,2015/2/2 18:35,21.89,24.5,0.0,706.0,0.003976085,0,18,1
258,2015/2/2 18:36,21.89,24.525,0.0,698.75,0.003980169,0,18,1
259,2015/2/2 18:36,21.89,24.5,0.0,692.5,0.003976085,0,18,1
260,2015/2/2 18:38,21.89,24.5,0.0,694.75,0.003976085,0,18,1
261,2015/2/2 18:39,21.815,24.4175,0.0,697.25,0.003944389,0,18,1
262,2015/2/2 18:40,21.82333333,24.46333333,0.0,692.0,0.003953865,0,18,1
263,2015/2/2 18:40,21.79,24.39,0.0,691.0,0.003933868,0,18,1
264,2015/2/2 18:42,21.79,24.39,0.0,689.75,0.003933868,0,18,1
265,2015/2/2 18:42,21.79,24.39,0.0,689.0,0.003933868,0,18,1
266,2015/2/2 18:43,21.7675,24.39,0.0,687.0,0.00392843,0,18,1
267,2015/2/2 18:45,21.7675,24.365,0.0,679.75,0.003924377,0,18,1
268,2015/2/2 18:46,21.754,24.35,0.0,668.4,0.0039186920000000005,0,18,1
269,2015/2/2 18:47,21.7,24.29,0.0,665.6666667000002,0.003896013,0,18,1
270,2015/2/2 18:48,21.7,24.29,0.0,664.75,0.003896013,0,18,1
271,2015/2/2 18:49,21.7,24.29,0.0,668.0,0.003896013,0,18,1
272,2015/2/2 18:49,21.7,24.29,0.0,661.25,0.003896013,0,18,1
273,2015/2/2 18:51,21.64,24.236,0.0,658.2,0.003872972,0,18,1
274,2015/2/2 18:52,21.6,24.2,0.0,656.0,0.003857673,0,18,1
275,2015/2/2 18:53,21.6,24.2,0.0,654.8,0.003857673,0,18,1
276,2015/2/2 18:53,21.6,24.2225,0.0,653.75,0.003861282,0,18,1
277,2015/2/2 18:55,21.5,24.26,0.0,650.3333332999998,0.003843552,0,18,1
278,2015/2/2 18:55,21.5,24.2,0.0,650.75,0.003833988,0,18,1
279,2015/2/2 18:56,21.55,24.2,0.0,648.25,0.0038458140000000004,0,18,1
280,2015/2/2 18:58,21.5,24.2,0.0,640.3333332999998,0.003833988,0,18,1
281,2015/2/2 18:59,21.5,24.2,0.0,638.0,0.003833988,0,18,1
282,2015/2/2 19:00,21.5,24.2,0.0,636.25,0.003833988,0,19,1
283,2015/2/2 19:01,21.5,24.2,0.0,636.3333332999998,0.003833988,0,19,1
284,2015/2/2 19:01,21.5,24.15,0.0,635.75,0.003826018,0,19,1
285,2015/2/2 19:02,21.5,24.175,0.0,635.5,0.003830003,0,19,1
286,2015/2/2 19:04,21.5,24.125,0.0,627.5,0.003822033,0,19,1
287,2015/2/2 19:05,21.5,24.15,0.0,626.25,0.003826018,0,19,1
288,2015/2/2 19:06,21.5,24.125,0.0,621.5,0.003822033,0,19,1
289,2015/2/2 19:07,21.5,24.1,0.0,621.75,0.0038180479999999997,0,19,1
290,2015/2/2 19:08,21.5,24.1,0.0,620.6666667000002,0.0038180479999999997,0,19,1
291,2015/2/2 19:08,21.5,24.1,0.0,617.0,0.0038180479999999997,0,19,1
292,2015/2/2 19:09,21.5,24.1,0.0,612.75,0.0038180479999999997,0,19,1
293,2015/2/2 19:11,21.4725,24.075,0.0,614.5,0.003807606,0,19,1
294,2015/2/2 19:12,21.39,24.0,0.0,617.3333332999998,0.003776419,0,19,1
295,2015/2/2 19:13,21.42666667,23.92666667,0.0,614.25,0.00377333,0,19,1
296,2015/2/2 19:14,21.39,23.9725,0.0,610.75,0.0037720659999999997,0,19,1
297,2015/2/2 19:14,21.39,23.9175,0.0,603.0,0.0037633590000000004,0,19,1
298,2015/2/2 19:15,21.39,23.945,0.0,603.5,0.003767713,0,19,1
299,2015/2/2 19:17,21.365,23.89,0.0,602.0,0.0037532159999999998,0,19,1
300,2015/2/2 19:18,21.32333333,24.0,0.0,605.6666667000002,0.003760925,0,19,1
301,2015/2/2 19:19,21.34,23.9725,0.0,604.5,0.003760453,0,19,1
302,2015/2/2 19:20,21.315,23.9725,0.0,599.0,0.003754659,0,19,1
303,2015/2/2 19:21,21.35666667,24.0,0.0,600.0,0.003768665,0,19,1
304,2015/2/2 19:21,21.39,23.9725,0.0,596.5,0.0037720659999999997,0,19,1
305,2015/2/2 19:23,21.315,23.89,0.0,597.5,0.00374166,0,19,1
306,2015/2/2 19:24,21.29,23.945,0.0,594.0,0.0037445459999999996,0,19,1
307,2015/2/2 19:25,21.29,23.9725,0.0,590.5,0.0037488720000000003,0,19,1
308,2015/2/2 19:25,21.29,23.89,0.0,586.6666667000002,0.0037358929999999997,0,19,1
309,2015/2/2 19:27,21.29,23.92666667,0.0,588.0,0.003741662,0,19,1
310,2015/2/2 19:27,21.29,23.89,0.0,585.5,0.0037358929999999997,0,19,1
311,2015/2/2 19:28,21.29,23.89,0.0,584.5,0.0037358929999999997,0,19,1
312,2015/2/2 19:30,21.254,23.85,0.0,587.2,0.003721325,0,19,1
313,2015/2/2 19:31,21.23,23.82333333,0.0,585.0,0.0037116370000000003,0,19,1
314,2015/2/2 19:32,21.218000000000004,23.81,0.0,579.4,0.003706800000000001,0,19,1
315,2015/2/2 19:33,21.2,23.79,0.0,579.3333332999998,0.003699555,0,19,1
316,2015/2/2 19:34,21.2,23.79,0.0,581.6,0.003699555,0,19,1
317,2015/2/2 19:34,21.2,23.79,0.0,581.6666667000002,0.003699555,0,19,1
318,2015/2/2 19:36,21.2,23.79,0.0,577.5,0.003699555,0,19,1
319,2015/2/2 19:37,21.2,23.79,0.0,577.3333332999998,0.003699555,0,19,1
320,2015/2/2 19:38,21.2,23.7675,0.0,574.25,0.003696035,0,19,1
321,2015/2/2 19:38,21.2,23.745,0.0,569.0,0.003692515,0,19,1
